latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
22.9993341,120.2198301,41.2243,3.11722,69,2023,251069.546
22.99933413,120.2198301,41.2247,3.1175,69,2023,250248.195
22.99933415,120.2198301,41.2224,3.11778,69,2023,249426.771
22.99933414,120.2198301,41.2316,3.11806,69,2023,248605.243
22.99933418,120.21983,41.2301,3.11833,69,2023,247783.728
22.99933416,120.2198301,41.2345,3.11861,69,2023,246962.051
22.99933423,120.2198301,41.2373,3.11889,69,2023,246140.275
22.99933421,120.2198301,41.2398,3.11917,69,2023,245318.446
22.99933421,120.2198301,41.2351,3.11944,69,2023,244496.648
22.99933424,120.2198301,41.232,3.11972,69,2023,243675.018
22.99933423,120.2198301,41.2284,3.12,69,2023,242853.307
22.99933425,120.21983,41.2202,3.12028,69,2023,242031.692
22.99933422,120.21983,41.222,3.12056,69,2023,241210.172
22.99933425,120.21983,41.2181,3.12083,69,2023,240388.599
22.99933421,120.21983,41.2189,3.12111,69,2023,239566.914
22.99933424,120.21983,41.2198,3.12139,69,2023,238745.155
22.99933428,120.21983,41.216,3.12167,69,2023,237923.39
22.99933428,120.2198301,41.2218,3.12194,69,2023,237101.559
22.99933426,120.21983,41.2131,3.12222,69,2023,236279.944
22.99933424,120.2198301,41.2158,3.1225,69,2023,235458.264
22.99933424,120.2198301,41.2119,3.12278,69,2023,234636.55
22.99933426,120.2198301,41.218,3.12306,69,2023,233815.084
22.99933425,120.2198301,41.2291,3.12333,69,2023,232993.601
22.99933425,120.2198301,41.2275,3.12361,69,2023,232172.228
22.99933422,120.2198301,41.2276,3.12389,69,2023,231350.84
22.99933421,120.2198301,41.2306,3.12417,69,2023,230529.45
22.99933418,120.2198301,41.2231,3.12444,69,2023,229707.915
22.99933412,120.2198301,41.227,3.12472,69,2023,228886.441
22.99933413,120.2198301,41.2342,3.125,69,2023,228065.025
22.99933409,120.2198301,41.2372,3.12528,69,2023,227243.607
22.99933413,120.2198301,41.2389,3.12556,69,2023,226422.154
22.99933412,120.2198301,41.2491,3.12583,69,2023,225600.677
22.99933414,120.2198301,41.2403,3.12611,69,2023,224779.132
22.99933416,120.2198301,41.2449,3.12639,69,2023,223957.626
22.99933418,120.2198301,41.2394,3.12667,69,2023,223135.991
22.99933419,120.21983,41.2402,3.12694,69,2023,222314.556
22.9993342,120.21983,41.2393,3.12722,69,2023,221493.138
22.99933421,120.21983,41.2363,3.1275,69,2023,220671.712
22.99933416,120.21983,41.2383,3.12778,69,2023,219850.353
22.99933413,120.2198299,41.2404,3.12806,69,2023,219029.012
22.99933416,120.2198299,41.2304,3.12833,69,2023,218207.532
22.99933417,120.2198299,41.2269,3.12861,69,2023,217386.075
22.99933421,120.2198299,41.2255,3.12889,69,2023,216564.627
22.99933424,120.2198299,41.2361,3.12917,69,2023,215743.205
22.99933425,120.21983,41.2417,3.12944,69,2023,214921.831
22.99933425,120.21983,41.2361,3.12972,69,2023,214100.435
22.99933425,120.21983,41.2383,3.13,69,2023,213278.876
22.99933422,120.21983,41.2441,3.13028,69,2023,212457.34
22.99933425,120.21983,41.2497,3.13056,69,2023,211635.682
22.99933426,120.21983,41.239,3.13083,69,2023,210814.06
22.99933428,120.21983,41.2291,3.13111,69,2023,209992.534
22.99933432,120.2198301,41.2373,3.13139,69,2023,209171.067
22.99933431,120.2198301,41.239,3.13167,69,2023,208349.596
22.99933429,120.2198301,41.2388,3.13194,69,2023,207528.041
22.99933427,120.21983,41.2308,3.13222,69,2023,206706.451
22.99933424,120.2198301,41.2364,3.1325,69,2023,205885.091
22.99933419,120.21983,41.2384,3.13278,69,2023,205063.684
22.99933417,120.21983,41.227,3.13306,69,2023,204242.349
22.99933418,120.21983,41.2275,3.13333,69,2023,203421.113
22.99933415,120.21983,41.224,3.13361,69,2023,202599.752
22.99933416,120.21983,41.2218,3.13389,69,2023,201778.449
22.99933415,120.21983,41.2266,3.13417,69,2023,200957.173
22.99933411,120.21983,41.2184,3.13444,69,2023,200135.91
22.99933411,120.21983,41.2128,3.13472,69,2023,199314.529
22.99933404,120.21983,41.2216,3.135,69,2023,198493.202
22.99933404,120.21983,41.2102,3.13528,69,2023,197671.785
22.99933406,120.21983,41.2167,3.13556,69,2023,196850.517
22.99933407,120.21983,41.2119,3.13583,69,2023,196029.101
22.99933404,120.21983,41.2028,3.13611,69,2023,195207.544
22.99933407,120.21983,41.2127,3.13639,69,2023,194385.989
22.9993341,120.21983,41.2056,3.13667,69,2023,193564.373
22.99933407,120.2198301,41.2133,3.13694,69,2023,192742.929
22.99933406,120.21983,41.2122,3.13722,69,2023,191921.485
22.99933413,120.2198301,41.2115,3.1375,69,2023,191099.978
22.99933405,120.2198301,41.2087,3.13778,69,2023,190278.448
22.99933406,120.2198301,41.2148,3.13806,69,2023,189457.041
22.99933408,120.21983,41.2191,3.13833,69,2023,188635.653
22.99933409,120.21983,41.2135,3.13861,69,2023,187814.28
22.99933405,120.2198301,41.2216,3.13889,69,2023,186992.824
22.99933405,120.2198301,41.2202,3.13917,69,2023,186171.548
22.99933401,120.21983,41.2225,3.13944,69,2023,185350.574
22.99933404,120.21983,41.2229,3.13972,69,2023,184529.435
22.99933406,120.21983,41.2243,3.14,69,2023,183708.126
22.99933408,120.21983,41.2223,3.14028,69,2023,182886.78
22.99933407,120.21983,41.2174,3.14056,69,2023,182065.51
22.99933415,120.21983,41.2091,3.14083,69,2023,181244.252
22.99933413,120.21983,41.2098,3.14111,69,2023,180423.158
22.99933417,120.21983,41.2095,3.14139,69,2023,179602.099
22.99933418,120.21983,41.2089,3.14167,69,2023,178780.991
22.99933423,120.21983,41.2098,3.14194,69,2023,177959.782
22.99933426,120.21983,41.2093,3.14222,69,2023,177138.541
22.99933427,120.21983,41.21,3.1425,69,2023,176317.319
22.9993343,120.2198301,41.2158,3.14278,69,2023,175496.17
22.99933432,120.21983,41.2096,3.14306,69,2023,174675.006
22.9993343,120.2198301,41.2149,3.14333,69,2023,173853.829
22.99933429,120.2198301,41.2074,3.14361,69,2023,173032.645
22.99933428,120.2198301,41.2098,3.14389,69,2023,172211.452
22.99933427,120.2198301,41.2102,3.14417,69,2023,171390.38
22.99933427,120.2198301,41.22,3.14444,69,2023,170569.366
22.99933426,120.2198301,41.2108,3.14472,69,2023,169748.302
22.99933423,120.2198302,41.2139,3.145,69,2023,168927.386
22.99933422,120.2198301,41.2205,3.14528,69,2023,168106.433
22.99933418,120.2198301,41.2102,3.14556,69,2023,167285.463
22.99933418,120.2198301,41.2129,3.14583,69,2023,166464.496
22.99933417,120.2198301,41.2141,3.14611,69,2023,165643.532
22.99933414,120.2198301,41.214,3.14639,69,2023,164822.562
22.99933411,120.2198301,41.2163,3.14667,69,2023,164001.712
22.99933411,120.2198301,41.2213,3.14694,69,2023,163180.882
22.9993341,120.2198301,41.2149,3.14722,69,2023,162360.058
22.99933405,120.21983,41.2088,3.1475,69,2023,161539.108
22.99933408,120.21983,41.204,3.14778,69,2023,160718.267
22.99933409,120.21983,41.2034,3.14806,69,2023,159897.491
22.99933411,120.21983,41.2046,3.14833,69,2023,159076.708
22.99933413,120.21983,41.2022,3.14861,69,2023,158255.96
22.99933409,120.21983,41.2134,3.14889,69,2023,157435.212
22.99933413,120.21983,41.2141,3.14917,69,2023,156614.443
22.9993341,120.21983,41.2121,3.14944,69,2023,155793.804
22.99933413,120.21983,41.2134,3.14972,69,2023,154973.118
22.99933411,120.21983,41.2099,3.15,69,2023,154152.322
22.99933413,120.21983,41.2183,3.15028,69,2023,153331.632
22.99933415,120.21983,41.2188,3.15056,69,2023,152510.909
22.99933418,120.2198301,41.2232,3.15083,69,2023,151690.164
22.99933416,120.21983,41.2185,3.15111,69,2023,150869.432
22.99933418,120.2198301,41.2216,3.15139,69,2023,150048.879
22.99933416,120.2198301,41.2296,3.15167,69,2023,149228.272
22.99933416,120.2198301,41.2192,3.15194,69,2023,148407.606
22.99933416,120.2198301,41.2187,3.15222,69,2023,147586.85
22.99933416,120.2198301,41.2256,3.1525,69,2023,146766.101
22.99933419,120.2198301,41.2112,3.15278,69,2023,145945.422
22.99933422,120.2198301,41.223,3.15306,69,2023,145124.556
22.99933424,120.2198301,41.2206,3.15333,69,2023,144303.707
22.99933426,120.2198301,41.208,3.15361,69,2023,143482.895
22.99933426,120.2198301,41.2102,3.15389,69,2023,142662.239
22.99933423,120.2198301,41.206,3.15417,69,2023,141841.558
22.99933423,120.2198301,41.2049,3.15444,69,2023,141020.875
22.99933421,120.21983,41.1977,3.15472,69,2023,140200.156
22.99933423,120.21983,41.1975,3.155,69,2023,139379.477
22.99933424,120.21983,41.1997,3.15528,69,2023,138558.83
22.99933418,120.21983,41.2029,3.15556,69,2023,137738.245
22.99933421,120.21983,41.1978,3.15583,69,2023,136917.578
22.99933416,120.21983,41.1919,3.15611,69,2023,136096.84
22.99933415,120.21983,41.2024,3.15639,69,2023,135276.141
22.99933421,120.21983,41.2045,3.15667,69,2023,134455.319
22.99933419,120.21983,41.2025,3.15694,69,2023,133634.434
22.9993342,120.2198301,41.2058,3.15722,69,2023,132813.662
22.99933418,120.2198301,41.2125,3.1575,69,2023,131992.941
22.99933416,120.21983,41.2042,3.15778,69,2023,131172.233
22.99933413,120.21983,41.2101,3.15806,69,2023,130351.502
22.99933408,120.2198301,41.2158,3.15833,69,2023,129530.699
22.99933408,120.21983,41.209,3.15861,69,2023,128709.838
22.99933406,120.21983,41.2097,3.15889,69,2023,127889.028
22.99933401,120.21983,41.2081,3.15917,69,2023,127068.394
22.99933405,120.21983,41.2088,3.15944,69,2023,126247.613
22.99933402,120.21983,41.206,3.15972,69,2023,125426.824
22.99933406,120.21983,41.2116,3.16,69,2023,124606.234
22.99933399,120.21983,41.2049,3.16028,69,2023,123785.637
22.99933398,120.21983,41.2025,3.16056,69,2023,122964.993
22.99933394,120.2198299,41.1992,3.16083,69,2023,122144.237
22.99933393,120.21983,41.2096,3.16111,69,2023,121323.439
22.99933394,120.2198299,41.2007,3.16139,69,2023,120502.645
22.99933394,120.2198299,41.2076,3.16167,69,2023,119681.894
22.99933397,120.2198299,41.2015,3.16194,69,2023,118861.224
22.99933396,120.2198299,41.2042,3.16222,69,2023,118040.733
22.99933399,120.2198299,41.1979,3.1625,69,2023,117220.076
22.99933401,120.2198299,41.1934,3.16278,69,2023,116399.479
22.99933402,120.2198299,41.199,3.16306,69,2023,115579.017
22.99933404,120.2198299,41.1913,3.16333,69,2023,114758.55
22.99933408,120.2198299,41.1893,3.16361,69,2023,113938.091
22.99933407,120.21983,41.1978,3.16389,69,2023,113117.639
22.99933409,120.21983,41.203,3.16417,69,2023,112297.131
22.99933408,120.21983,41.1943,3.16444,69,2023,111476.486
22.99933409,120.21983,41.2036,3.16472,69,2023,110655.903
22.9993341,120.21983,41.1995,3.165,69,2023,109835.245
22.99933411,120.2198299,41.1987,3.16528,69,2023,109014.668
22.99933412,120.21983,41.2026,3.16556,69,2023,108194.129
22.99933413,120.21983,41.2017,3.16583,69,2023,107373.791
22.9993342,120.21983,41.2021,3.16611,69,2023,106553.358
22.99933418,120.21983,41.1992,3.16639,69,2023,105732.937
22.99933414,120.21983,41.2015,3.16667,69,2023,104912.504
22.99933411,120.2198299,41.2042,3.16694,69,2023,104092.057
22.99933406,120.2198299,41.2028,3.16722,69,2023,103271.617
22.99933403,120.21983,41.2028,3.1675,69,2023,102451.08
22.999334,120.2198299,41.2076,3.16778,69,2023,101630.618
22.999334,120.2198299,41.1973,3.16806,69,2023,100810.087
22.99933398,120.2198299,41.2,3.16833,69,2023,99989.753
22.99933401,120.2198299,41.2039,3.16861,69,2023,99169.562
22.99933405,120.2198299,41.1968,3.16889,69,2023,98349.197
22.99933405,120.2198299,41.1961,3.16917,69,2023,97528.896
22.99933409,120.2198299,41.1942,3.16944,69,2023,96708.731
22.99933415,120.2198299,41.1949,3.16972,69,2023,95888.58
22.99933418,120.2198299,41.1948,3.17,69,2023,95068.465
22.99933421,120.21983,41.198,3.17028,69,2023,94248.343
22.99933419,120.21983,41.1992,3.17056,69,2023,93428.203
22.99933419,120.21983,41.1932,3.17083,69,2023,92607.989
22.99933422,120.2198299,41.1944,3.17111,69,2023,91787.724
22.99933423,120.21983,41.1978,3.17139,69,2023,90967.34
22.99933422,120.21983,41.1983,3.17167,69,2023,90147.089
22.9993342,120.21983,41.2021,3.17194,69,2023,89326.768
22.99933421,120.21983,41.2054,3.17222,69,2023,88506.407
22.99933419,120.21983,41.1965,3.1725,69,2023,87686.085
22.99933419,120.21983,41.2006,3.17278,69,2023,86865.819
22.99933421,120.2198299,41.1989,3.17306,69,2023,86045.713
22.99933419,120.21983,41.1937,3.17333,69,2023,85225.597
22.99933414,120.2198299,41.1945,3.17361,69,2023,84405.505
22.99933416,120.2198299,41.1984,3.17389,69,2023,83585.553
22.99933417,120.21983,41.1955,3.17417,69,2023,82765.645
22.99933414,120.2198299,41.1901,3.17444,69,2023,81945.661
22.99933415,120.2198299,41.1887,3.17472,69,2023,81125.773
22.99933418,120.2198299,41.1946,3.175,69,2023,80305.771
22.99933421,120.21983,41.199,3.17528,69,2023,79485.782
22.99933416,120.2198299,41.1938,3.17556,69,2023,78665.692
22.99933414,120.2198299,41.1999,3.17583,69,2023,77845.685
22.99933412,120.2198299,41.195,3.17611,69,2023,77025.616
22.99933415,120.2198299,41.2019,3.17639,69,2023,76205.512
22.99933414,120.2198299,41.205,3.17667,69,2023,75385.309
22.99933415,120.2198299,41.1925,3.17694,69,2023,74565.092
22.99933412,120.2198299,41.2036,3.17722,69,2023,73744.912
22.99933415,120.2198299,41.2116,3.1775,69,2023,72924.662
22.99933418,120.2198299,41.207,3.17778,69,2023,72104.192
22.99933416,120.2198299,41.2081,3.17806,69,2023,71283.845
22.99933413,120.2198299,41.2028,3.17833,69,2023,70463.609
22.99933414,120.2198299,41.192,3.17861,69,2023,69643.483
22.99933411,120.21983,41.1984,3.17889,69,2023,68823.547
22.99933412,120.21983,41.1989,3.17917,69,2023,68003.592
22.99933415,120.21983,41.1966,3.17944,69,2023,67183.656
22.99933415,120.21983,41.2037,3.17972,69,2023,66363.58
22.99933411,120.2198299,41.1974,3.18,69,2023,65543.378
22.99933411,120.21983,41.1986,3.18028,69,2023,64723.256
22.99933416,120.21983,41.1924,3.18056,69,2023,63903.191
22.99933416,120.21983,41.1933,3.18083,69,2023,63083.074
22.99933417,120.2198299,41.1927,3.18111,69,2023,62262.899
22.99933414,120.21983,41.2068,3.18139,69,2023,61442.687
22.99933418,120.2198299,41.2042,3.18167,69,2023,60622.347
22.99933416,120.2198299,41.1983,3.18194,69,2023,59802.248
22.99933416,120.2198299,41.1978,3.18222,69,2023,58982.367
22.99933416,120.2198299,41.1905,3.1825,69,2023,58162.189
22.99933412,120.2198299,41.1936,3.18278,69,2023,57341.838
22.99933416,120.2198299,41.1952,3.18306,69,2023,56521.574
22.99933419,120.2198299,41.1961,3.18333,69,2023,55701.416
22.99933421,120.2198299,41.2038,3.18361,69,2023,54881.364
22.9993342,120.2198299,41.1989,3.18389,69,2023,54061.371
22.9993342,120.2198299,41.195,3.18417,69,2023,53241.323
22.99933417,120.2198299,41.206,3.18444,69,2023,52421.413
22.99933416,120.2198299,41.1951,3.18472,69,2023,51601.531
22.99933413,120.2198299,41.2045,3.185,69,2023,50781.565
22.99933408,120.2198299,41.203,3.18528,69,2023,49961.557
22.99933406,120.2198299,41.201,3.18556,69,2023,49141.587
22.99933405,120.2198299,41.2036,3.18583,69,2023,48321.459
22.99933408,120.2198299,41.2101,3.18611,69,2023,47501.337
22.99933408,120.2198299,41.2129,3.18639,69,2023,46681.19
22.99933409,120.21983,41.2156,3.18667,69,2023,45861.012
22.99933414,120.21983,41.2101,3.18694,69,2023,45040.796
22.99933411,120.21983,41.2136,3.18722,69,2023,44220.467
22.99933413,120.21983,41.208,3.1875,69,2023,43400.338
22.9993341,120.21983,41.2065,3.18778,69,2023,42580.223
22.99933412,120.21983,41.2084,3.18806,69,2023,41759.965
22.99933407,120.21983,41.2168,3.18833,69,2023,40939.665
22.99933409,120.21983,41.2076,3.18861,69,2023,40119.423
22.99933412,120.2198299,41.2099,3.18889,69,2023,39299.117
22.99933413,120.2198299,41.2079,3.18917,69,2023,38478.962
22.99933412,120.2198299,41.1997,3.18944,69,2023,37658.743
22.99933414,120.2198299,41.1949,3.18972,69,2023,36838.617
22.99933411,120.2198299,41.1896,3.19,69,2023,36018.511
22.99933413,120.2198299,41.1929,3.19028,69,2023,35198.423
22.99933416,120.2198299,41.1997,3.19056,69,2023,34378.374
22.99933421,120.2198299,41.197,3.19083,69,2023,33558.316
22.99933421,120.2198299,41.1891,3.19111,69,2023,32738.157
22.9993342,120.2198299,41.1843,3.19139,69,2023,31917.986
22.99933418,120.2198299,41.1832,3.19167,69,2023,31097.82
22.99933419,120.2198299,41.1889,3.19194,69,2023,30277.855
22.99933418,120.2198299,41.1861,3.19222,69,2023,29457.911
22.99933414,120.2198299,41.183,3.1925,69,2023,28637.931
22.99933415,120.2198299,41.1846,3.19278,69,2023,27817.959
22.99933415,120.2198299,41.1872,3.19306,69,2023,26997.993
22.99933415,120.2198299,41.1845,3.19333,69,2023,26178.019
22.99933417,120.2198299,41.1784,3.19361,69,2023,25358.042
22.99933414,120.2198299,41.1826,3.19389,69,2023,24538.097
22.99933416,120.2198299,41.1851,3.19417,69,2023,23718.272
22.99933414,120.2198299,41.1879,3.19444,69,2023,22898.595
22.99933411,120.2198299,41.1841,3.19472,69,2023,22078.785
22.99933411,120.2198299,41.1838,3.195,69,2023,21259.014
22.9993341,120.2198299,41.19,3.19528,69,2023,20439.21
22.99933412,120.2198299,41.1827,3.19556,69,2023,19619.518
22.99933414,120.2198299,41.1909,3.19583,69,2023,18799.916
22.99933417,120.2198299,41.1811,3.19611,69,2023,17980.197
22.99933419,120.2198299,41.1901,3.19639,69,2023,17160.447
22.9993342,120.2198299,41.1929,3.19667,69,2023,16340.724
22.99933419,120.2198299,41.1904,3.19694,69,2023,15520.908
22.99933415,120.2198299,41.1919,3.19722,69,2023,14701.104
22.99933412,120.2198299,41.1994,3.1975,69,2023,13881.27
22.99933411,120.2198299,41.1908,3.19778,69,2023,13061.358
22.99933412,120.2198298,41.1963,3.19806,69,2023,12241.477
22.99933412,120.2198298,41.2038,3.19833,69,2023,11421.671
22.99933411,120.2198298,41.1987,3.19861,69,2023,10601.678
22.99933412,120.2198299,41.2022,3.19889,69,2023,9781.768
22.9993341,120.2198299,41.2035,3.19917,69,2023,8961.827
22.99933412,120.2198299,41.1974,3.19944,69,2023,8141.988
22.99933417,120.2198299,41.2104,3.19972,69,2023,7322.06
22.99933416,120.2198299,41.2096,3.2,69,2023,6502.316
22.99933418,120.2198299,41.2087,3.20028,69,2023,5682.516
22.99933414,120.2198299,41.2136,3.20056,69,2023,4862.725
22.99933418,120.2198299,41.2156,3.20083,69,2023,4042.982
22.99933416,120.2198299,41.2119,3.20111,69,2023,3223.342
22.99933416,120.2198299,41.211,3.20139,69,2023,2403.667
22.99933414,120.2198299,41.206,3.20167,69,2023,1583.978
22.99933413,120.2198299,41.2051,3.20194,69,2023,764.316
22.99933407,120.2198299,41.2078,3.20222,69,2023,-55.253
22.99933409,120.2198299,41.2078,3.2025,69,2023,-874.821
22.99933411,120.2198299,41.2083,3.20278,69,2023,-1694.276
22.99933416,120.2198299,41.2092,3.20306,69,2023,-2513.78
22.99933416,120.2198299,41.2091,3.20333,69,2023,-3333.279
22.99933419,120.2198299,41.2123,3.20361,69,2023,-4152.907
22.99933417,120.2198299,41.2078,3.20389,69,2023,-4972.657
22.99933422,120.2198299,41.2113,3.20417,69,2023,-5792.209
22.99933414,120.2198299,41.2095,3.20444,69,2023,-6611.732
22.99933414,120.2198299,41.2063,3.20472,69,2023,-7431.326
22.99933411,120.2198299,41.2036,3.205,69,2023,-8250.976
22.99933413,120.2198299,41.2048,3.20528,69,2023,-9070.518
22.99933416,120.2198299,41.2143,3.20556,69,2023,-9890.072
22.99933413,120.2198299,41.2208,3.20583,69,2023,-10709.67
22.99933416,120.2198299,41.2127,3.20611,69,2023,-11529.387
22.9993342,120.2198299,41.2182,3.20639,69,2023,-12349.026
22.9993342,120.21983,41.2135,3.20667,69,2023,-13168.702
22.99933425,120.21983,41.2189,3.20694,69,2023,-13988.378
22.99933425,120.2198299,41.2149,3.20722,69,2023,-14807.945
22.99933425,120.2198299,41.2238,3.2075,69,2023,-15627.433
22.99933428,120.2198299,41.2195,3.20778,69,2023,-16446.989
22.99933423,120.2198299,41.2155,3.20806,69,2023,-17266.612
22.99933415,120.2198299,41.2153,3.20833,69,2023,-18086.191
22.99933413,120.2198299,41.2119,3.20861,69,2023,-18905.724
22.99933412,120.2198299,41.2079,3.20889,69,2023,-19725.355
22.9993341,120.2198298,41.2111,3.20917,69,2023,-20545.065
22.99933409,120.2198298,41.2067,3.20944,69,2023,-21364.824
22.99933407,120.2198298,41.217,3.20972,69,2023,-22184.429
22.99933406,120.2198298,41.2156,3.21,69,2023,-23004.097
22.99933403,120.2198298,41.216,3.21028,69,2023,-23823.685
22.99933404,120.2198298,41.2093,3.21056,69,2023,-24643.215
22.99933407,120.2198298,41.2186,3.21083,69,2023,-25462.618
22.9993341,120.2198298,41.2197,3.21111,69,2023,-26282.086
22.99933409,120.2198298,41.23,3.21139,69,2023,-27101.551
22.99933414,120.2198299,41.23,3.21167,69,2023,-27921.069
22.99933415,120.2198299,41.2339,3.21194,69,2023,-28740.545
22.99933416,120.2198299,41.2313,3.21222,69,2023,-29560.038
22.99933421,120.2198299,41.2353,3.2125,69,2023,-30379.713
22.99933423,120.2198299,41.2306,3.21278,69,2023,-31199.502
22.9993343,120.2198299,41.2259,3.21306,69,2023,-32019.177
22.99933433,120.2198299,41.2329,3.21333,69,2023,-32838.744
22.99933428,120.21983,41.2339,3.21361,69,2023,-33658.152
22.99933424,120.2198299,41.2291,3.21389,69,2023,-34477.529
22.99933424,120.2198299,41.2324,3.21417,69,2023,-35296.901
22.99933422,120.2198299,41.2282,3.21444,69,2023,-36116.439
22.99933417,120.2198299,41.2268,3.21472,69,2023,-36935.888
22.99933415,120.2198299,41.216,3.215,69,2023,-37755.386
22.99933412,120.2198299,41.2257,3.21528,69,2023,-38574.703
22.99933412,120.2198299,41.2211,3.21556,69,2023,-39394.038
22.99933412,120.2198299,41.2245,3.21583,69,2023,-40213.461
22.99933416,120.2198299,41.2207,3.21611,69,2023,-41032.816
22.99933414,120.2198299,41.2203,3.21639,69,2023,-41852.257
22.99933415,120.2198299,41.2196,3.21667,69,2023,-42671.79
22.99933423,120.2198299,41.2259,3.21694,69,2023,-43491.235
22.99933417,120.2198299,41.2298,3.21722,69,2023,-44310.755
22.99933419,120.2198299,41.219,3.2175,69,2023,-45130.164
22.99933418,120.2198299,41.2197,3.21778,69,2023,-45949.658
22.99933415,120.2198299,41.2192,3.21806,69,2023,-46769.23
22.99933414,120.2198299,41.221,3.21833,69,2023,-47588.748
22.99933414,120.2198299,41.2195,3.21861,69,2023,-48408.236
22.99933407,120.2198299,41.2113,3.21889,69,2023,-49227.655
22.99933409,120.2198299,41.2157,3.21917,69,2023,-50047.152
22.99933407,120.2198299,41.212,3.21944,69,2023,-50866.646
22.99933404,120.2198299,41.2172,3.21972,69,2023,-51685.902
22.99933406,120.2198299,41.2101,3.22,69,2023,-52505.234
22.99933403,120.2198299,41.2081,3.22028,69,2023,-53324.543
22.99933401,120.2198299,41.2063,3.22056,69,2023,-54144.02
22.99933398,120.2198299,41.2151,3.22083,69,2023,-54963.473
22.999334,120.2198299,41.2013,3.22111,69,2023,-55782.916
22.99933394,120.2198299,41.1964,3.22139,69,2023,-56602.345
22.99933396,120.2198299,41.1935,3.22167,69,2023,-57421.85
22.99933394,120.2198299,41.1925,3.22194,69,2023,-58241.195
22.99933394,120.2198299,41.1978,3.22222,69,2023,-59060.485
22.99933397,120.2198299,41.2084,3.2225,69,2023,-59879.723
22.999334,120.21983,41.2032,3.22278,69,2023,-60699.047
22.99933399,120.21983,41.2022,3.22306,69,2023,-61518.306
22.99933403,120.21983,41.2105,3.22333,69,2023,-62337.631
22.99933402,120.21983,41.2116,3.22361,69,2023,-63156.881
22.99933401,120.2198299,41.2108,3.22389,69,2023,-63976.098
22.99933405,120.21983,41.2111,3.22417,69,2023,-64795.317
22.99933411,120.21983,41.2181,3.22444,69,2023,-65614.483
22.99933413,120.2198299,41.2176,3.22472,69,2023,-66433.616
22.99933414,120.2198299,41.2192,3.225,69,2023,-67252.752
22.99933414,120.2198299,41.2245,3.22528,69,2023,-68071.669
22.99933416,120.2198299,41.2219,3.22556,69,2023,-68890.646
22.99933418,120.2198299,41.2206,3.22583,69,2023,-69709.577
22.99933411,120.2198299,41.2233,3.22611,69,2023,-70528.443
22.99933407,120.2198299,41.2265,3.22639,69,2023,-71347.435
22.99933406,120.2198299,41.2248,3.22667,69,2023,-72166.541
22.99933409,120.2198299,41.2282,3.22694,69,2023,-72985.63
22.99933411,120.2198299,41.222,3.22722,69,2023,-73804.679
22.99933411,120.2198299,41.2287,3.2275,69,2023,-74623.616
22.99933413,120.2198299,41.2286,3.22778,69,2023,-75442.535
22.99933409,120.2198299,41.2183,3.22806,69,2023,-76261.67
22.99933409,120.2198299,41.22,3.22833,69,2023,-77080.717
22.99933406,120.2198299,41.2143,3.22861,69,2023,-77899.817
22.99933409,120.2198299,41.213,3.22889,69,2023,-78718.85
22.99933407,120.2198299,41.2005,3.22917,69,2023,-79537.881
22.99933407,120.2198298,41.2012,3.22944,69,2023,-80356.841
22.99933401,120.2198298,41.1912,3.22972,69,2023,-81175.824
22.99933403,120.2198298,41.2009,3.23,69,2023,-81994.738
22.99933406,120.2198298,41.2019,3.23028,69,2023,-82813.706
22.99933404,120.2198298,41.1976,3.23056,69,2023,-83632.708
22.99933406,120.2198298,41.199,3.23083,69,2023,-84451.76
22.99933409,120.2198298,41.208,3.23111,69,2023,-85270.786
22.99933411,120.2198298,41.2136,3.23139,69,2023,-86089.785
22.99933407,120.2198298,41.2053,3.23167,69,2023,-86908.762
22.99933411,120.2198298,41.2189,3.23194,69,2023,-87727.721
22.99933409,120.2198298,41.2115,3.23222,69,2023,-88546.622
22.99933411,120.2198298,41.2161,3.2325,69,2023,-89365.465
22.99933413,120.2198299,41.2148,3.23278,69,2023,-90184.297
22.99933417,120.2198299,41.213,3.23306,69,2023,-91003.204
22.99933413,120.2198299,41.2058,3.23333,69,2023,-91822.308
22.99933413,120.2198299,41.2106,3.23361,69,2023,-92641.316
22.99933409,120.2198299,41.2059,3.23389,69,2023,-93460.317
22.99933408,120.2198299,41.1952,3.23417,69,2023,-94279.099
22.99933401,120.2198299,41.1947,3.23444,69,2023,-95097.765
22.99933403,120.2198299,41.1975,3.23472,69,2023,-95916.534
22.99933396,120.2198299,41.2018,3.235,69,2023,-96735.393
22.99933395,120.2198299,41.1944,3.23528,69,2023,-97554.204
22.99933396,120.2198299,41.1906,3.23556,69,2023,-98372.893
22.99933391,120.2198299,41.198,3.23583,69,2023,-99191.573
22.99933392,120.2198299,41.1902,3.23611,69,2023,-100010.389
22.99933391,120.2198299,41.1898,3.23639,69,2023,-100829.217
22.99933389,120.2198299,41.1878,3.23667,69,2023,-101647.831
22.99933391,120.2198299,41.1938,3.23694,69,2023,-102466.436
22.99933397,120.2198299,41.1953,3.23722,69,2023,-103285.058
22.999334,120.2198299,41.2045,3.2375,69,2023,-104103.662
22.99933398,120.21983,41.1987,3.23778,69,2023,-104922.258
22.99933395,120.2198299,41.2012,3.23806,69,2023,-105740.899
22.9993339,120.2198299,41.1999,3.23833,69,2023,-106559.481
22.99933386,120.2198299,41.1962,3.23861,69,2023,-107377.864
